,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
45,11:15,49.99,50.0,50.02,50.01,49.99,50.0,49.97,50.02,50.01,50.05,49.98,50.02,50.02,50.01,50.0,50.05,50.05,50.0,50.01,50.01,49.98,49.87,49.98,49.97,49.99,50.04,50.0,50.03,49.98,49.98
46,11:30,49.98,49.98,50.01,49.98,49.99,49.98,49.98,49.99,50.02,49.99,50.0,50.0,50.01,49.99,50.02,50.03,50.0,49.97,50.04,50.01,49.99,49.94,49.99,49.99,49.99,50.05,50.02,50.01,50.04,49.99
47,11:45,49.94,50.0,50.02,49.96,49.99,49.95,49.99,49.92,50.01,49.99,50.01,49.95,50.04,49.98,50.04,50.04,50.02,50.0,50.03,50.02,49.96,49.94,49.97,50.01,49.98,50.01,50.0,49.98,50.0,49.97
48,12:00,49.99,50.0,50.0,49.96,50.02,50.01,50.03,50.0,50.06,50.01,49.98,49.99,50.04,49.94,50.03,50.05,50.01,49.97,50.05,50.0,49.99,49.87,50.01,50.0,49.99,49.99,49.99,49.94,50.01,50.0
49,12:15,49.96,49.97,49.96,49.94,49.96,49.98,50.02,49.97,50.03,49.94,49.98,49.97,50.01,49.9,50.02,49.98,49.99,49.97,50.0,49.98,49.96,49.97,50.01,49.97,49.93,49.94,49.94,49.81,49.94,49.98
50,12:30,49.97,49.94,49.98,49.95,49.99,49.88,50.05,49.93,50.02,49.93,50.02,49.96,49.99,49.96,50.01,50.0,49.99,49.98,50.01,50.0,49.98,49.97,50.02,49.97,50.01,49.94,49.98,49.85,49.99,49.9
51,12:45,49.93,49.98,49.94,50.01,49.99,49.84,50.0,49.96,49.99,49.96,50.01,49.95,49.98,49.92,50.03,50.01,50.01,49.99,50.02,50.0,49.92,49.91,50.04,49.93,49.99,49.99,49.99,49.92,49.99,50.0
52,13:00,50.05,50.02,50.03,50.08,50.0,49.94,49.98,50.05,50.03,50.03,50.04,50.02,49.99,49.9,50.04,50.06,50.06,50.01,50.02,50.02,49.99,49.98,50.15,50.0,50.09,50.01,49.97,50.0,50.01,50.05
53,13:15,49.97,50.02,50.02,50.08,50.02,50.01,49.9,50.01,50.0,50.02,50.04,50.0,50.01,49.94,50.05,49.97,50.02,50.0,50.01,50.01,49.98,49.95,50.06,49.99,50.03,50.02,50.01,50.03,50.04,50.02
54,13:30,49.97,49.96,50.02,50.04,49.97,49.98,49.87,50.0,49.92,50.01,50.02,50.0,49.99,49.94,49.97,49.95,50.01,50.01,49.97,50.05,49.85,49.89,50.01,49.95,50.04,50.01,50.03,49.96,50.0,50.01
55,13:45,49.99,50.0,50.01,50.03,49.96,50.05,49.97,50.02,49.93,50.01,50.04,50.01,50.03,49.96,49.95,50.01,50.02,50.01,49.99,50.1,49.91,49.95,50.01,49.97,50.06,50.01,50.05,49.99,50.01,49.99
56,14:00,50.01,50.03,50.06,50.08,49.98,50.11,49.97,50.02,49.97,50.03,50.06,50.03,50.08,49.99,49.92,50.03,50.07,50.01,50.04,50.1,49.96,49.92,49.98,49.95,50.1,50.01,50.09,49.99,50.01,50.05
57,14:15,49.94,50.02,50.03,50.03,49.97,49.99,49.85,49.9,49.94,49.97,49.99,49.99,50.02,49.91,49.84,50.04,50.0,50.01,49.95,49.98,49.92,49.89,50.01,49.98,49.98,49.97,49.98,49.99,49.95,50.02
58,14:30,49.93,49.99,50.01,50.02,49.95,49.99,49.86,50.0,49.97,49.97,49.99,49.99,50.05,49.84,49.89,50.04,50.04,50.03,49.95,49.94,49.95,49.9,50.02,49.96,50.03,49.98,49.93,49.98,49.91,49.98
59,14:45,49.96,49.98,50.0,50.03,49.85,49.94,49.87,49.97,49.95,49.98,50.0,50.0,50.04,49.89,49.83,50.01,50.0,50.02,50.0,49.99,49.9,49.86,50.0,49.97,50.01,49.99,49.98,49.97,49.85,49.98
60,15:00,50.03,50.03,50.05,50.05,49.98,50.0,49.88,49.96,49.99,50.02,50.02,50.03,50.12,49.99,49.97,50.03,50.04,50.03,50.03,50.02,50.01,50.0,50.05,50.01,50.01,50.02,50.02,49.99,49.92,50.02
61,15:15,50.0,49.99,50.03,50.02,49.92,50.03,49.83,49.95,49.91,49.93,49.99,50.01,50.01,50.0,49.95,49.99,50.03,50.02,50.01,49.97,49.98,50.0,50.01,49.98,49.96,50.02,50.01,49.97,49.81,50.03
62,15:30,49.98,49.94,50.0,49.96,49.96,49.98,49.87,50.0,49.99,49.99,50.0,49.99,50.01,49.93,49.99,50.0,50.03,50.0,50.02,49.88,49.97,50.0,50.01,50.0,50.02,50.03,50.02,49.95,49.89,50.02
63,15:45,49.97,49.94,49.96,49.96,49.93,49.92,49.93,49.99,49.97,49.96,50.0,50.01,49.98,49.94,49.92,49.98,50.03,49.98,49.97,49.93,49.99,50.0,49.96,49.99,50.0,50.0,49.99,49.89,49.85,50.0
64,16:00,50.03,49.99,49.98,50.06,50.02,49.96,49.92,50.04,50.01,50.05,50.01,50.01,50.03,50.0,50.0,50.01,50.02,49.98,49.99,50.0,50.06,50.0,50.02,50.01,50.02,50.04,50.04,50.02,49.95,50.02
65,16:15,49.94,49.97,49.96,49.98,49.9,49.95,49.89,50.02,49.94,49.99,50.01,50.0,50.01,49.94,49.94,49.95,49.99,50.01,49.97,49.97,50.0,50.0,49.97,49.97,50.02,49.99,50.0,49.97,49.85,49.98
66,16:30,49.92,49.98,49.92,50.03,49.75,49.96,49.94,50.0,49.97,50.0,50.0,49.94,49.96,49.96,49.99,49.94,49.93,49.96,49.97,49.98,49.99,49.96,49.96,49.95,50.0,49.97,49.92,49.88,49.87,49.95
67,16:45,49.87,49.96,49.93,50.0,49.66,49.97,49.83,50.01,49.94,49.99,49.98,49.94,49.96,49.97,49.97,49.91,49.82,50.0,49.88,49.99,50.01,49.88,49.98,49.98,49.97,49.96,49.97,49.89,49.94,49.91
68,17:00,49.94,49.94,49.99,49.99,49.82,50.01,49.97,50.0,49.98,50.01,50.01,50.01,50.0,50.03,49.98,50.02,49.96,49.99,49.94,50.02,50.02,49.97,49.99,49.97,50.01,50.02,49.99,49.96,49.93,50.0
69,17:15,49.86,49.87,49.93,49.98,49.78,50.03,49.88,49.97,49.95,49.97,49.99,49.96,50.01,50.01,50.0,49.98,49.88,49.93,49.86,50.0,49.97,49.87,49.9,49.92,49.96,49.95,49.99,49.86,49.82,49.91
70,17:30,49.91,49.95,49.96,49.92,49.67,49.98,49.89,49.99,49.97,49.96,49.98,49.91,50.05,50.04,49.98,49.99,49.96,49.96,49.92,49.99,50.01,49.96,49.92,49.9,50.01,49.96,50.0,49.93,49.85,49.98
71,17:45,49.97,49.9,49.93,49.97,49.68,50.0,49.92,49.99,50.01,49.99,50.02,49.94,50.01,50.03,50.0,50.01,49.93,50.0,49.98,50.02,50.02,50.0,49.94,49.89,50.03,49.96,50.02,49.9,49.92,50.0
72,18:00,49.99,49.99,50.01,50.02,49.91,50.01,49.98,49.99,50.04,50.0,50.04,50.03,50.03,50.06,50.04,50.05,50.01,50.02,50.02,50.04,50.02,50.01,50.04,50.03,50.06,50.01,50.03,49.99,50.03,50.02
73,18:15,50.02,50.01,50.03,50.02,49.73,50.01,50.03,49.84,50.05,50.02,50.02,50.02,50.05,50.04,50.04,50.09,50.01,50.03,50.02,50.0,50.02,49.98,50.01,50.01,50.05,50.04,50.04,50.0,50.04,49.98
74,18:30,50.02,49.99,50.03,50.03,49.97,50.03,50.02,49.77,50.03,50.01,50.04,50.01,50.03,50.05,50.04,50.04,49.98,50.02,50.01,50.0,50.02,49.98,50.0,50.0,50.01,50.03,50.05,50.0,50.05,49.99
75,18:45,50.02,50.0,50.03,50.04,50.02,50.03,50.05,50.01,50.06,50.0,50.08,50.03,50.01,50.04,50.05,50.02,49.98,50.02,50.04,50.04,50.0,49.99,49.99,50.02,50.01,50.03,50.05,50.0,50.07,50.01
76,19:00,50.02,49.98,50.05,50.07,50.0,50.01,50.06,50.01,50.03,50.01,50.08,50.04,50.02,50.03,50.04,50.02,50.0,50.01,50.02,50.04,50.0,49.98,49.99,50.01,50.04,49.99,50.04,50.0,50.05,50.0
77,19:15,50.03,50.01,50.03,50.04,50.01,50.01,50.03,50.02,50.05,50.02,50.08,50.05,50.04,50.03,50.02,50.01,50.01,50.01,50.01,50.04,50.01,49.97,50.02,50.0,50.05,50.01,50.02,50.02,50.06,50.0
78,19:30,50.01,50.01,50.04,50.01,50.01,49.98,50.0,50.05,50.02,50.04,50.08,50.04,50.04,50.04,50.01,50.01,50.02,50.02,49.97,50.03,50.01,49.98,50.01,49.99,50.04,50.0,50.02,50.02,50.03,49.99
79,19:45,50.01,50.02,50.04,50.01,50.07,49.99,49.93,50.02,50.01,50.03,50.04,50.04,50.02,50.04,50.0,50.02,50.03,50.05,49.99,50.03,50.03,49.92,50.01,49.99,50.02,49.97,49.99,50.01,50.0,50.01
80,20:00,50.03,50.04,50.06,50.02,50.04,49.96,49.99,50.02,50.01,50.02,50.02,50.0,50.02,50.03,49.99,50.02,49.98,50.01,49.99,50.01,50.01,49.9,49.99,49.98,50.0,49.98,49.96,50.02,49.91,50.0
81,20:15,49.99,49.98,50.02,49.96,49.96,49.86,49.98,50.01,49.99,50.01,50.02,50.0,50.01,50.05,50.02,50.01,49.99,50.0,49.99,50.02,49.98,49.89,49.97,49.94,50.0,49.97,49.97,50.02,49.89,49.99
82,20:30,50.03,50.0,50.02,49.93,49.88,49.89,49.97,50.01,50.0,49.98,50.01,49.94,49.97,50.01,50.02,49.98,49.98,49.99,49.97,50.03,49.93,49.96,49.95,49.99,50.0,49.89,49.95,50.02,49.99,50.01
83,20:45,50.02,50.03,50.02,49.99,49.9,49.98,50.0,50.02,50.01,50.02,50.02,50.03,50.01,50.03,50.04,50.0,49.98,50.01,50.02,50.02,49.99,50.0,50.02,49.97,50.0,50.0,49.96,50.01,49.97,50.01
84,21:00,50.02,50.04,49.99,49.95,49.94,49.88,50.02,50.02,49.97,50.01,50.04,50.01,49.96,50.03,50.04,50.02,50.0,50.0,50.02,50.0,49.96,49.97,49.97,49.95,49.96,49.97,49.96,49.99,49.99,50.0
85,21:15,50.0,50.02,50.0,49.93,49.95,49.94,50.02,50.04,50.01,49.99,50.04,50.01,50.0,49.99,50.04,50.01,49.98,50.01,50.01,50.0,49.98,50.0,49.95,49.97,49.99,49.97,50.02,49.97,50.01,49.99
86,21:30,50.02,50.02,50.0,49.94,49.96,49.96,50.0,50.03,50.01,49.99,50.05,49.99,50.01,49.98,50.04,50.02,50.02,50.01,50.02,50.03,49.93,49.99,49.95,50.01,50.02,49.98,50.01,49.99,50.02,49.96
87,21:45,50.02,50.03,50.01,49.99,50.0,50.0,50.02,50.04,50.02,49.98,50.08,50.02,50.03,50.03,50.06,50.05,50.03,50.04,50.08,50.09,49.99,50.03,50.01,50.05,50.02,49.98,50.03,50.01,50.05,50.03
88,22:00,50.03,49.96,50.0,49.92,49.92,49.92,49.95,50.01,49.99,49.95,50.05,49.95,49.97,49.89,49.99,49.96,49.99,50.0,50.01,50.07,49.91,49.92,49.85,49.93,49.99,49.9,49.97,49.94,49.99,50.01
89,22:15,50.01,49.99,49.99,49.98,49.94,49.95,49.98,49.97,49.99,49.97,50.0,49.98,49.98,50.0,49.99,50.0,49.99,49.99,50.01,50.04,49.89,49.85,49.9,49.99,49.99,49.97,50.02,49.93,50.01,49.98
90,22:30,50.01,49.99,49.99,49.87,49.9,50.0,49.94,49.98,49.99,49.98,50.0,49.91,49.99,49.99,49.99,49.99,49.99,49.99,50.03,50.07,49.95,49.91,49.91,49.97,50.0,49.96,50.01,49.98,50.01,50.0
91,22:45,49.98,50.01,49.99,49.98,49.85,49.99,50.01,49.99,49.98,49.94,50.01,49.91,50.01,49.98,50.01,50.0,49.98,50.0,50.02,50.1,49.92,49.97,49.99,49.95,50.0,49.99,49.98,49.97,49.99,50.0
92,23:00,49.92,49.95,49.97,49.96,49.91,49.95,49.96,49.98,49.96,49.87,50.0,49.96,50.0,49.96,50.0,50.0,49.96,50.02,49.99,50.09,49.89,50.01,50.0,49.99,49.96,49.97,49.97,49.98,50.0,49.99
93,23:15,49.89,49.98,49.97,49.98,49.87,49.97,50.01,49.98,49.99,49.92,49.97,49.98,50.0,49.96,49.99,50.0,49.99,50.01,50.0,50.06,49.94,50.0,50.01,50.0,49.97,49.99,49.98,49.94,49.99,50.0
94,23:30,49.85,49.97,49.96,49.99,49.97,50.01,50.02,49.96,49.99,49.99,50.0,50.0,50.03,50.0,50.01,49.99,49.98,50.03,49.99,50.08,49.99,50.0,50.01,49.98,49.99,49.95,50.0,49.96,50.01,50.0
95,23:45,49.93,49.97,50.01,49.99,49.99,50.02,50.0,49.99,50.0,49.99,50.01,50.0,50.02,50.0,50.04,50.03,50.0,50.04,49.99,50.15,49.98,50.02,50.04,50.02,50.0,49.96,50.02,49.99,50.03,50.05
