,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
41,10:15,50.02,50.0,50.06,50.01,49.97,50.02,50.02,50.05,50.03,50.01,50.03,49.98,49.99,50.03,50.04,49.99,49.99,50.01,50.0,50.02,50.02,49.99,50.04,50.06,50.03,50.05,50.0,49.98,49.97,50.0
42,10:30,50.05,50.03,50.0,50.02,49.83,50.03,50.03,50.03,50.0,50.03,50.05,50.03,50.01,50.06,50.05,49.97,49.98,50.03,49.97,50.08,50.0,50.0,50.0,50.05,50.07,50.1,50.01,49.94,49.99,49.99
43,10:45,50.05,50.0,49.99,50.03,49.93,50.01,50.01,50.03,50.0,50.03,50.02,50.01,49.97,50.03,50.04,49.99,49.96,50.01,49.99,50.04,50.02,50.04,50.0,50.07,50.08,50.14,50.0,49.93,49.97,50.01
44,11:00,50.02,50.0,50.01,50.01,50.0,50.0,50.01,50.02,49.99,50.06,50.01,50.0,50.0,49.99,50.02,49.97,49.98,49.98,49.96,50.02,50.02,50.04,50.02,50.08,50.1,50.04,49.97,49.91,49.94,50.02
45,11:15,50.0,50.0,49.99,50.05,49.98,49.92,50.03,50.01,50.01,50.07,49.96,50.03,50.0,49.97,50.01,49.94,49.98,49.97,50.0,50.02,50.02,50.04,50.02,50.08,50.06,50.05,49.94,49.86,50.02,50.07
46,11:30,49.99,50.0,49.97,50.01,49.9,50.0,50.01,49.99,50.02,50.09,50.0,50.04,49.97,49.99,50.03,49.98,49.98,49.93,49.98,50.05,50.02,50.07,49.99,50.07,50.08,50.04,49.98,49.82,50.0,50.1
47,11:45,49.97,50.02,49.93,50.03,49.91,50.0,50.0,49.91,49.99,50.03,50.0,50.03,49.96,50.0,50.03,49.92,50.01,49.91,50.01,50.03,50.05,50.07,50.01,50.1,50.13,50.01,49.92,49.84,50.02,50.03
48,12:00,50.0,50.03,49.98,50.06,50.0,50.0,50.0,50.01,50.05,50.0,50.01,50.03,50.02,50.03,50.01,49.97,50.01,49.94,49.97,50.02,50.05,50.02,50.01,50.12,50.11,50.03,49.95,49.93,50.0,49.97
49,12:15,49.92,50.0,49.97,49.99,49.98,50.0,50.0,49.92,50.05,49.98,49.99,50.01,50.03,50.0,50.02,49.93,49.97,50.0,49.99,50.0,50.03,49.99,49.97,50.06,50.08,50.04,49.87,49.74,49.97,49.89
50,12:30,49.96,50.02,50.01,49.99,49.94,50.02,50.01,50.02,50.02,50.01,50.0,50.01,50.07,50.0,49.98,50.02,49.98,49.97,49.97,50.04,50.01,49.97,49.99,50.08,50.14,50.02,49.86,49.91,49.99,50.02
51,12:45,49.86,50.0,50.01,49.99,49.91,50.03,50.01,50.01,49.97,50.06,50.01,49.98,50.06,50.04,49.99,50.02,49.95,49.96,49.99,49.98,50.01,50.0,49.99,50.14,50.08,50.0,49.88,49.92,50.01,49.99
52,13:00,50.05,50.04,50.05,50.0,49.86,50.1,50.09,50.08,49.99,50.09,50.05,50.13,50.19,50.2,50.07,50.09,50.06,50.03,50.06,50.05,50.05,50.15,50.03,50.32,50.12,50.01,50.01,50.01,50.05,50.01
53,13:15,50.02,50.02,50.04,50.01,49.94,50.06,50.06,50.06,50.01,50.0,50.04,50.06,50.08,50.06,50.06,50.03,49.99,50.04,50.03,50.08,50.16,50.05,50.02,50.17,50.15,50.0,49.99,50.0,50.05,50.0
54,13:30,49.97,50.03,50.04,50.0,49.96,50.0,50.02,50.05,49.99,50.01,49.99,50.08,50.04,50.04,50.0,50.09,49.93,50.02,50.04,50.03,50.11,50.03,50.02,50.17,50.14,49.99,49.97,50.0,50.04,50.01
55,13:45,50.01,50.01,50.02,50.01,49.92,50.02,50.04,50.03,50.01,50.04,50.04,50.07,50.06,50.08,49.98,50.06,49.94,50.01,50.02,50.0,50.06,50.01,50.03,50.12,50.18,49.95,49.99,49.99,50.0,50.04
56,14:00,49.99,50.01,50.0,49.99,50.0,50.01,50.03,50.04,50.0,50.0,50.05,50.03,49.97,50.03,49.96,50.05,49.97,50.03,50.04,50.01,50.06,50.04,50.04,50.08,50.22,49.99,50.04,50.01,49.96,50.03
57,14:15,49.95,50.02,49.98,49.94,49.97,50.0,49.98,50.01,49.91,49.99,50.01,49.96,49.97,50.01,49.86,50.02,49.84,50.02,50.03,49.99,49.99,49.97,49.97,50.06,50.03,49.86,49.96,49.93,49.92,50.0
58,14:30,50.0,50.04,49.99,49.98,49.97,49.98,49.96,49.99,49.95,50.01,50.01,49.95,49.92,50.0,49.95,50.03,49.97,50.03,50.04,50.04,49.99,49.99,49.97,50.02,49.99,49.88,49.98,49.98,49.91,49.99
59,14:45,50.0,50.05,49.99,50.01,49.97,50.01,49.91,49.99,49.86,50.01,50.03,49.92,49.92,50.01,49.98,50.0,50.0,50.05,50.01,50.02,50.06,49.98,49.89,50.04,50.0,49.85,49.99,50.0,49.94,50.0
60,15:00,50.01,50.07,50.02,49.98,49.98,50.05,50.01,49.97,49.99,50.03,50.05,49.96,49.93,50.08,50.02,50.04,50.05,50.09,50.07,50.04,50.06,50.0,49.94,50.03,50.01,49.98,49.97,50.0,50.0,50.05
61,15:15,50.0,50.0,50.02,49.97,49.99,50.04,50.01,49.87,50.05,49.98,49.98,49.94,49.93,50.07,49.97,50.0,50.01,50.0,50.02,49.99,50.0,50.01,50.0,49.97,49.98,49.93,49.89,49.92,49.95,49.99
62,15:30,49.99,49.99,49.99,49.94,49.93,50.04,50.0,49.89,50.04,49.96,49.98,50.01,49.99,50.04,50.0,49.96,50.0,50.02,50.01,50.01,50.0,50.01,50.03,49.93,49.97,50.01,49.92,49.89,49.96,49.99
63,15:45,49.99,49.94,49.98,49.9,49.97,49.98,49.95,49.91,50.02,49.87,49.97,49.99,49.94,50.03,50.02,49.93,49.89,50.01,50.02,50.02,49.93,50.02,50.0,49.86,49.97,49.99,49.87,49.81,49.96,50.01
64,16:00,50.03,50.02,50.01,49.96,50.02,49.98,49.98,49.92,50.01,49.95,49.97,50.01,50.0,50.06,50.04,49.97,50.01,49.99,50.06,50.03,49.91,50.03,50.02,49.82,49.96,50.03,49.97,49.95,49.98,50.08
65,16:15,50.0,49.99,49.96,49.99,50.01,49.92,49.98,49.91,50.01,49.87,49.96,49.98,49.98,50.07,50.0,49.99,49.93,49.97,49.99,50.0,49.96,50.04,49.96,49.83,49.98,49.96,49.95,49.87,49.95,50.02
66,16:30,49.96,50.0,49.87,49.98,50.0,49.91,49.96,49.91,49.99,49.89,49.91,49.99,49.93,50.02,49.99,49.97,49.87,49.99,50.01,50.02,49.97,50.02,50.0,49.97,50.01,49.97,49.99,49.92,49.96,50.02
67,16:45,49.89,50.0,49.98,49.97,50.04,49.97,50.0,49.75,49.99,49.93,49.99,49.96,49.93,50.02,49.99,49.94,49.84,49.98,49.97,49.99,49.97,49.99,49.98,50.0,49.98,49.98,49.84,49.85,49.92,50.0
68,17:00,49.9,50.03,49.97,50.02,50.04,50.02,49.97,49.96,50.04,49.93,49.99,49.98,50.02,50.01,49.99,50.03,49.89,49.99,49.91,49.99,49.96,49.98,50.02,50.05,50.0,50.03,49.93,49.92,49.98,50.0
69,17:15,49.94,50.03,49.97,49.99,50.04,49.99,49.98,49.93,50.01,49.85,50.0,49.95,49.99,49.97,49.95,50.02,49.82,49.98,49.92,49.99,49.93,50.01,49.99,50.03,49.86,50.04,49.88,49.84,49.98,49.96
70,17:30,49.91,50.04,50.0,49.96,50.03,49.95,49.98,49.89,50.0,49.85,49.99,49.97,50.0,49.97,49.84,50.01,49.95,49.94,49.91,50.0,49.95,49.99,50.0,50.05,49.96,50.04,49.9,49.89,49.94,49.89
71,17:45,49.82,50.02,50.0,49.99,50.03,49.86,49.98,49.85,50.01,49.77,49.9,49.88,49.89,49.9,49.77,49.97,49.87,49.95,49.9,50.0,49.98,50.02,49.98,50.04,49.83,50.02,49.9,49.86,49.95,49.99
72,18:00,49.96,50.03,50.01,49.92,50.05,49.95,49.97,49.94,50.0,49.89,49.91,49.95,49.93,49.9,49.92,49.96,49.89,49.98,49.9,49.97,49.93,50.03,50.02,50.04,49.71,50.03,50.0,49.94,49.99,49.97
73,18:15,49.91,50.07,50.0,49.94,50.04,49.92,49.93,49.82,49.99,49.93,49.96,49.9,49.9,49.96,49.82,49.99,49.84,49.98,49.95,49.97,49.93,50.01,50.05,50.06,49.76,50.05,49.94,49.96,50.02,49.99
74,18:30,49.99,50.05,49.93,49.86,50.05,49.99,50.02,49.95,50.05,50.0,49.96,49.99,50.01,50.0,49.89,49.99,50.01,50.0,50.01,50.01,50.02,50.02,50.04,50.08,49.84,50.06,50.0,49.99,50.01,50.01
75,18:45,50.0,50.07,49.98,50.0,50.04,50.01,50.03,50.0,50.09,50.0,50.0,50.01,50.03,49.97,49.94,50.02,50.01,50.03,49.99,50.04,50.02,50.03,50.03,50.07,49.97,50.06,50.0,50.01,50.03,50.03
76,19:00,49.98,50.03,49.98,50.0,50.04,50.01,50.03,50.0,50.07,49.98,50.0,50.0,50.02,49.99,49.99,49.97,50.01,50.01,50.0,50.06,50.04,50.03,50.0,50.09,50.02,50.07,50.02,50.03,49.99,50.04
77,19:15,50.0,50.04,49.98,50.03,50.06,50.0,50.04,50.0,50.02,49.99,49.99,50.03,49.99,50.0,50.01,49.99,50.01,50.01,50.03,50.05,50.05,50.01,50.0,50.05,50.04,50.0,50.02,50.04,50.0,50.01
78,19:30,50.01,50.01,50.02,50.04,50.0,50.0,50.05,50.0,50.03,50.01,50.01,50.0,50.01,50.01,50.02,50.01,50.04,50.03,50.02,50.05,50.06,50.01,50.0,50.02,50.06,49.98,50.02,50.05,50.0,49.98
79,19:45,50.05,50.0,50.04,50.04,49.99,50.01,50.05,50.01,50.01,50.02,50.03,50.02,50.03,50.02,50.04,50.03,50.04,50.04,50.04,50.06,50.04,50.0,50.01,50.03,50.12,50.01,50.01,50.04,50.01,49.99
80,20:00,50.03,50.0,50.03,50.02,49.92,50.01,50.04,50.0,50.01,50.05,50.04,50.02,50.04,50.01,50.05,50.06,50.02,50.02,50.02,50.04,50.05,50.01,49.99,50.02,50.1,49.95,50.0,50.03,50.0,50.0
81,20:15,50.01,50.0,50.02,50.01,49.95,50.02,50.04,50.01,50.03,50.01,50.01,50.0,50.03,49.99,50.04,50.04,50.01,50.01,49.99,50.02,50.02,49.99,50.0,50.02,50.12,49.85,50.01,50.02,49.99,50.0
82,20:30,50.04,49.99,50.01,49.98,49.89,50.02,50.02,50.02,50.0,50.01,50.0,50.0,50.01,49.99,50.03,50.01,49.96,50.01,49.99,49.99,50.03,49.99,49.98,50.03,50.09,49.88,50.0,50.0,49.98,49.98
83,20:45,50.06,50.0,50.01,49.99,49.93,50.02,50.03,50.03,50.01,50.02,50.0,50.01,50.02,50.0,50.04,50.02,50.0,49.96,50.01,50.0,50.03,50.0,50.0,50.04,50.14,49.91,50.03,50.01,50.01,50.0
84,21:00,50.07,50.0,50.0,49.97,49.89,50.01,49.99,50.02,50.01,50.02,50.01,50.0,50.01,50.03,50.03,50.02,49.99,50.0,50.03,50.0,50.0,50.0,50.01,50.0,50.06,50.01,50.03,50.03,50.01,50.03
85,21:15,50.04,50.02,49.98,49.96,50.01,50.0,49.99,50.02,50.0,50.03,50.01,50.0,50.01,50.04,50.03,50.01,50.0,50.02,50.04,50.0,50.02,50.02,49.97,49.93,50.0,50.03,50.0,49.99,49.95,49.96
86,21:30,50.05,50.02,49.98,49.98,50.02,50.02,50.01,50.04,50.04,50.05,50.01,50.04,49.99,50.07,50.04,49.98,50.03,50.03,50.04,50.01,49.99,50.01,49.99,50.0,50.0,50.03,50.01,50.03,50.0,50.0
87,21:45,50.05,50.02,49.95,50.01,50.0,50.02,50.0,49.99,50.05,50.03,50.0,50.03,49.97,50.05,50.04,49.97,50.03,50.04,50.01,49.98,50.0,50.01,50.02,50.04,50.02,50.04,50.01,50.03,50.01,50.04
88,22:00,50.03,49.99,49.96,49.95,49.93,50.0,49.98,49.95,50.02,50.01,50.0,50.02,49.96,50.01,50.01,49.99,50.02,50.02,49.99,49.99,49.98,50.0,49.99,50.01,49.98,50.02,49.93,50.02,49.99,49.98
89,22:15,49.99,50.0,49.98,49.99,49.98,50.0,49.99,49.96,49.98,50.0,49.98,50.02,49.94,49.98,49.99,49.91,50.0,50.02,49.97,50.01,49.96,49.98,49.99,50.0,49.96,50.0,49.95,50.0,49.98,50.02
90,22:30,49.97,50.02,50.0,49.99,49.98,50.0,49.99,49.97,49.99,49.97,50.0,50.01,49.97,50.0,49.99,49.99,50.0,50.0,50.01,49.99,50.0,49.98,49.97,49.99,50.0,49.99,49.98,49.99,50.01,49.99
91,22:45,49.99,50.0,50.01,50.0,49.99,50.02,49.98,49.99,50.0,50.01,50.02,50.0,50.01,50.01,50.01,49.99,49.99,50.01,50.01,49.99,50.03,49.97,49.97,50.0,49.98,50.01,49.94,50.0,50.0,50.01
92,23:00,49.98,49.99,50.0,49.94,50.01,49.99,49.99,49.94,49.97,49.98,50.03,49.99,50.0,49.99,50.02,49.99,49.99,50.0,50.01,49.98,50.01,49.95,49.97,49.99,49.93,49.82,49.99,49.96,49.99,49.99
93,23:15,49.98,49.99,50.02,49.9,50.02,49.96,49.98,49.87,49.99,49.98,50.04,49.98,49.97,49.92,50.01,50.01,49.98,50.0,49.99,49.99,50.04,49.96,49.91,50.0,49.96,49.88,49.98,49.91,49.99,49.99
94,23:30,49.97,49.98,50.01,49.97,50.02,49.94,49.98,49.87,50.0,50.02,50.03,49.98,49.98,50.0,50.0,50.01,50.0,49.99,50.01,49.99,50.04,49.99,49.95,50.0,49.99,49.88,50.0,49.91,50.01,50.01
95,23:45,49.99,50.01,50.03,50.03,50.03,50.03,50.01,49.96,50.01,50.02,50.05,50.01,50.01,50.02,50.03,50.03,50.01,50.01,50.01,50.0,50.04,50.0,50.01,50.04,50.02,49.99,50.0,50.01,50.05,50.02
